Date,Time ,Datetime,Shark,N,W,Tidal Phase
"Tuesday, 31 July, 2012",14:34:00,7/31/12 14:34,437,25.74342,-79.24791,L
"Tuesday, 31 July, 2012",14:41:00,7/31/12 14:41,437,25.74265,-79.24743,L
"Tuesday, 31 July, 2012",14:46:00,7/31/12 14:46,437,25.74135,-79.24786,L
"Tuesday, 31 July, 2012",14:53:00,7/31/12 14:53,437,25.73891,-79.24709,L
"Tuesday, 31 July, 2012",14:58:00,7/31/12 14:58,437,25.73837,-79.24653,L
"Tuesday, 31 July, 2012",15:03:00,7/31/12 15:03,437,25.73943,-79.24731,L
"Tuesday, 31 July, 2012",15:08:00,7/31/12 15:08,437,25.7407,-79.24724,L
"Tuesday, 31 July, 2012",15:13:00,7/31/12 15:13,437,25.74175,-79.24749,L
"Tuesday, 31 July, 2012",15:18:00,7/31/12 15:18,437,25.74292,-79.24742,L
"Tuesday, 31 July, 2012",15:23:00,7/31/12 15:23,437,25.74249,-79.24771,L
"Tuesday, 31 July, 2012",15:28:00,7/31/12 15:28,437,25.74128,-79.2476,L
"Tuesday, 31 July, 2012",15:36:00,7/31/12 15:36,437,25.74092,-79.24755,L
"Tuesday, 31 July, 2012",15:41:00,7/31/12 15:41,437,25.74262,-79.24757,L
"Tuesday, 31 July, 2012",15:46:00,7/31/12 15:46,437,25.74295,-79.24664,L
"Tuesday, 31 July, 2012",15:51:00,7/31/12 15:51,437,25.74358,-79.24641,L
"Tuesday, 31 July, 2012",15:56:00,7/31/12 15:56,437,25.745,-79.24662,L
"Thursday, 2 August, 2012",10:19:00,08/02/12 10:19,437,25.73804,-79.24774,L
"Thursday, 2 August, 2012",14:19:00,08/02/12 14:19,437,25.7302,-79.24953,L
"Thursday, 2 August, 2012",14:31:00,08/02/12 14:31,437,25.73032,-79.25077,L
"Thursday, 2 August, 2012",15:33:00,08/02/12 15:33,437,25.72999,-79.25054,L
"Monday, 30 July, 2012",03:15:00,7/30/12 03:15,511,25.73026,-79.25006,L
"Monday, 30 July, 2012",09:25:00,7/30/12 09:25,511,25.737,-79.24416,M
"Monday, 30 July, 2012",09:32:00,7/30/12 09:32,511,25.73711,-79.24275,H
"Monday, 30 July, 2012",09:37:00,7/30/12 09:37,511,25.73705,-79.24413,M
"Monday, 30 July, 2012",09:42:00,7/30/12 09:42,511,25.73711,-79.24799,M
"Monday, 30 July, 2012",09:47:00,7/30/12 09:47,511,25.73702,-79.24503,M
"Monday, 30 July, 2012",09:52:00,7/30/12 09:52,511,25.73711,-79.24696,M
"Monday, 30 July, 2012",09:58:00,7/30/12 09:58,511,25.73707,-79.24547,M
"Monday, 30 July, 2012",10:05:00,7/30/12 10:05,511,25.73695,-79.24542,H
"Monday, 30 July, 2012",14:26:00,7/30/12 14:26,511,25.73081,-79.25263,L
"Monday, 30 July, 2012",15:25:00,7/30/12 15:25,511,25.72842,-79.25192,L
"Monday, 30 July, 2012",15:39:00,7/30/12 15:39,511,25.72891,-79.25159,L
"Monday, 30 July, 2012",22:03:00,7/30/12 22:03,511,25.73801,-79.24573,M
"Monday, 30 July, 2012",22:06:00,7/30/12 22:06,511,25.73812,-79.24499,H
"Monday, 30 July, 2012",22:13:00,7/30/12 22:13,511,25.73815,-79.24518,H
"Monday, 30 July, 2012",22:18:00,7/30/12 22:18,511,25.73792,-79.24584,M
"Monday, 30 July, 2012",22:24:00,7/30/12 22:24,511,25.73808,-79.24592,M
"Monday, 30 July, 2012",22:35:00,7/30/12 22:35,511,25.73785,-79.24589,M
"Tuesday, 31 July, 2012",09:11:00,7/31/12 09:11,511,25.73677,-79.24535,M
"Tuesday, 31 July, 2012",09:16:00,7/31/12 09:16,511,25.73695,-79.24536,H
"Tuesday, 31 July, 2012",09:21:00,7/31/12 09:21,511,25.73699,-79.24534,L
"Tuesday, 31 July, 2012",09:31:00,7/31/12 09:31,511,25.73704,-79.24524,H
"Tuesday, 31 July, 2012",09:36:00,7/31/12 09:36,511,25.737,-79.24539,M
"Tuesday, 31 July, 2012",09:41:00,7/31/12 09:41,511,25.73702,-79.24539,H
"Tuesday, 31 July, 2012",09:46:00,7/31/12 09:46,511,25.73704,-79.24539,H
"Tuesday, 31 July, 2012",09:51:00,7/31/12 09:51,511,25.73699,-79.24534,H
"Tuesday, 31 July, 2012",09:56:00,7/31/12 09:56,511,25.73704,-79.24534,H
"Tuesday, 31 July, 2012",10:01:00,7/31/12 10:01,511,25.73704,-79.24534,H
"Tuesday, 31 July, 2012",10:08:00,7/31/12 10:08,511,25.73698,-79.24545,H
"Tuesday, 31 July, 2012",10:13:00,7/31/12 10:13,511,25.73704,-79.24549,H
"Tuesday, 31 July, 2012",10:18:00,7/31/12 10:18,511,25.73704,-79.24544,M
"Tuesday, 31 July, 2012",10:24:00,7/31/12 10:24,511,25.73699,-79.2455,H
"Tuesday, 31 July, 2012",10:29:00,7/31/12 10:29,511,25.73704,-79.24544,H
"Tuesday, 31 July, 2012",10:34:00,7/31/12 10:34,511,25.73706,-79.24514,M
"Tuesday, 31 July, 2012",10:41:00,7/31/12 10:41,511,25.73677,-79.24531,H
"Tuesday, 31 July, 2012",10:47:00,7/31/12 10:47,511,25.73659,-79.24539,M
"Tuesday, 31 July, 2012",10:53:00,7/31/12 10:53,511,25.73682,-79.24553,M
"Tuesday, 31 July, 2012",13:46:00,7/31/12 13:46,511,25.73037,-79.25012,L
"Tuesday, 31 July, 2012",14:00:00,7/31/12 14:00,511,25.73055,-79.24991,L
"Tuesday, 31 July, 2012",14:08:00,7/31/12 14:08,511,25.73041,-79.24998,L
"Tuesday, 31 July, 2012",14:15:00,7/31/12 14:15,511,25.7304,-79.25028,L
"Tuesday, 31 July, 2012",14:20:00,7/31/12 14:20,511,25.73033,-79.25009,L
"Tuesday, 31 July, 2012",14:28:00,7/31/12 14:28,511,25.73055,-79.25016,L
"Tuesday, 31 July, 2012",14:33:00,7/31/12 14:33,511,25.73026,-79.25003,L
"Tuesday, 31 July, 2012",14:38:00,7/31/12 14:38,511,25.73052,-79.25022,L
"Tuesday, 31 July, 2012",14:43:00,7/31/12 14:43,511,25.73055,-79.25011,L
"Tuesday, 31 July, 2012",14:48:00,7/31/12 14:48,511,25.73031,-79.25014,L
"Tuesday, 31 July, 2012",14:53:00,7/31/12 14:53,511,25.73012,-79.25015,L
"Tuesday, 31 July, 2012",14:58:00,7/31/12 14:58,511,25.73046,-79.25018,L
"Tuesday, 31 July, 2012",15:04:00,7/31/12 15:04,511,25.73064,-79.25005,L
"Tuesday, 31 July, 2012",15:09:00,7/31/12 15:09,511,25.73012,-79.25015,L
"Tuesday, 31 July, 2012",15:14:00,7/31/12 15:14,511,25.73032,-79.2501,L
"Tuesday, 31 July, 2012",15:19:00,7/31/12 15:19,511,25.73037,-79.25021,H
"Tuesday, 31 July, 2012",15:24:00,7/31/12 15:24,511,25.73018,-79.25037,L
"Tuesday, 31 July, 2012",15:28:00,7/31/12 15:28,511,25.73051,-79.24995,L
"Tuesday, 31 July, 2012",15:33:00,7/31/12 15:33,511,25.7303,-79.25022,L
"Tuesday, 31 July, 2012",15:38:00,7/31/12 15:38,511,25.73028,-79.25005,L
"Tuesday, 31 July, 2012",15:47:00,7/31/12 15:47,511,25.73021,-79.25026,L
"Tuesday, 31 July, 2012",15:52:00,7/31/12 15:52,511,25.73028,-79.25032,H
"Tuesday, 31 July, 2012",22:05:00,7/31/12 22:05,511,25.73819,-79.24517,M
"Tuesday, 31 July, 2012",22:55:00,7/31/12 22:55,511,25.73803,-79.24578,M
"Tuesday, 31 July, 2012",23:00:00,7/31/12 23:00,511,25.73711,-79.2471,M
"Tuesday, 31 July, 2012",23:05:00,7/31/12 23:05,511,25.73622,-79.24859,M
"Tuesday, 31 July, 2012",23:10:00,7/31/12 23:10,511,25.73625,-79.24896,M
"Tuesday, 31 July, 2012",23:15:00,7/31/12 23:15,511,25.73553,-79.24906,M
"Tuesday, 31 July, 2012",23:20:00,7/31/12 23:20,511,25.73519,-79.25017,M
"Tuesday, 31 July, 2012",23:25:00,7/31/12 23:25,511,25.73418,-79.24957,M
"Tuesday, 31 July, 2012",23:30:00,7/31/12 23:30,511,25.7346,-79.24956,H
"Tuesday, 31 July, 2012",23:35:00,7/31/12 23:35,511,25.73334,-79.24932,M
"Tuesday, 31 July, 2012",23:40:00,7/31/12 23:40,511,25.73391,-79.24783,M
"Tuesday, 31 July, 2012",23:45:00,7/31/12 23:45,511,25.73406,-79.24837,M
"Tuesday, 31 July, 2012",23:51:00,7/31/12 23:51,511,25.73405,-79.24913,M
"Wednesday, 1 August, 2012",00:04:00,08/01/12 00:04,511,25.73789,-79.24523,M
"Wednesday, 1 August, 2012",03:47:00,08/01/12 03:47,511,25.73041,-79.24971,L
"Wednesday, 1 August, 2012",10:35:00,08/01/12 10:35,511,25.73834,-79.24674,H
"Wednesday, 1 August, 2012",10:43:00,08/01/12 10:43,511,25.73711,-79.24748,M
"Wednesday, 1 August, 2012",10:51:00,08/01/12 10:51,511,25.73647,-79.24958,H
"Wednesday, 1 August, 2012",10:58:00,08/01/12 10:58,511,25.73533,-79.24019,H
"Wednesday, 1 August, 2012",11:00:00,08/01/12 11:00,511,25.73566,-79.2494,H
"Wednesday, 1 August, 2012",11:05:00,08/01/12 11:05,511,25.73569,-79.24985,H
"Wednesday, 1 August, 2012",11:10:00,08/01/12 11:10,511,25.73428,-79.24848,H
"Wednesday, 1 August, 2012",14:02:00,08/01/12 14:02,511,25.73038,-79.2502,L
"Wednesday, 1 August, 2012",14:03:00,08/01/12 14:03,511,25.73049,-79.24998,L
"Wednesday, 1 August, 2012",14:18:00,08/01/12 14:18,511,25.73051,-79.25023,L
"Wednesday, 1 August, 2012",14:31:00,08/01/12 14:31,511,25.73049,-79.24998,L
"Wednesday, 1 August, 2012",14:36:00,08/01/12 14:36,511,25.73021,-79.25019,L
"Wednesday, 1 August, 2012",15:02:00,08/01/12 15:02,511,25.73042,-79.25006,L
"Wednesday, 1 August, 2012",15:02:00,08/01/12 15:02,511,25.73061,-79.25031,L
"Wednesday, 1 August, 2012",15:15:00,08/01/12 15:15,511,25.73035,-79.25013,L
"Wednesday, 1 August, 2012",15:25:00,08/01/12 15:25,511,25.73043,-79.25019,L
"Wednesday, 1 August, 2012",15:30:00,08/01/12 15:30,511,25.7304,-79.25002,L
"Wednesday, 1 August, 2012",15:35:00,08/01/12 15:35,511,25.73039,-79.25012,L
"Wednesday, 1 August, 2012",15:40:00,08/01/12 15:40,511,25.73041,-79.25008,L
"Wednesday, 1 August, 2012",15:45:00,08/01/12 15:45,511,25.73039,-79.25012,L
"Wednesday, 1 August, 2012",15:50:00,08/01/12 15:50,511,25.73042,-79.25008,L
"Wednesday, 1 August, 2012",15:56:00,08/01/12 15:56,511,25.73038,-79.25006,L
"Thursday, 2 August, 2012",10:22:00,08/02/12 10:22,511,25.73804,-79.24774,M
"Thursday, 2 August, 2012",11:03:00,08/02/12 11:03,511,25.73813,-79.24473,H
"Thursday, 2 August, 2012",11:39:00,08/02/12 11:39,511,25.73844,-79.24444,H
"Thursday, 2 August, 2012",11:52:00,08/02/12 11:52,511,25.73816,-79.2447,H
"Thursday, 2 August, 2012",11:57:00,08/02/12 11:57,511,25.73669,-79.24217,H
"Thursday, 2 August, 2012",12:02:00,08/02/12 12:02,511,25.73733,-79.24697,H
"Thursday, 2 August, 2012",12:03:00,08/02/12 12:03,511,25.73281,-79.25003,M
"Thursday, 2 August, 2012",12:17:00,08/02/12 12:17,511,25.73355,-79.24868,M
"Thursday, 2 August, 2012",12:22:00,08/02/12 12:22,511,25.73246,-79.25051,M
"Thursday, 2 August, 2012",12:27:00,08/02/12 12:27,511,25.73208,-79.25066,M
"Thursday, 2 August, 2012",12:38:00,08/02/12 12:38,511,25.73267,-79.25091,M
"Thursday, 2 August, 2012",12:45:00,08/02/12 12:45,511,25.73084,-79.25203,M
"Thursday, 2 August, 2012",12:50:00,08/02/12 12:50,511,25.72879,-79.25263,M
"Thursday, 2 August, 2012",12:55:00,08/02/12 12:55,511,25.72758,-79.25254,M
"Thursday, 2 August, 2012",13:00:00,08/02/12 13:00,511,25.72657,-79.2521,M
"Thursday, 2 August, 2012",13:05:00,08/02/12 13:05,511,25.72672,-79.2513,M
"Thursday, 2 August, 2012",13:11:00,08/02/12 13:11,511,25.72792,-79.25163,M
"Thursday, 2 August, 2012",13:20:00,08/02/12 13:20,511,25.72841,-79.25139,M
"Thursday, 2 August, 2012",13:25:00,08/02/12 13:25,511,25.72942,-79.25187,M
"Thursday, 2 August, 2012",13:30:00,08/02/12 13:30,511,25.72336,-79.25114,M
"Thursday, 2 August, 2012",13:35:00,08/02/12 13:35,511,25.73085,-79.25026,M
"Thursday, 2 August, 2012",13:40:00,08/02/12 13:40,511,25.73092,-79.24904,M
"Sunday, 10 February, 2013",11:31:00,02/10/13 11:31,708,25.73308,-79.25163,H
"Sunday, 10 February, 2013",11:36:00,02/10/13 11:36,708,25.73182,-79.26269,H
"Sunday, 10 February, 2013",11:41:00,02/10/13 11:41,708,25.73001,-79.25391,H
"Sunday, 10 February, 2013",11:46:00,02/10/13 11:46,708,25.72849,-79.25449,H
"Sunday, 10 February, 2013",11:51:00,02/10/13 11:51,708,25.72728,-79.25446,H
"Sunday, 10 February, 2013",11:56:00,02/10/13 11:56,708,25.7252,-79.25467,H
"Sunday, 10 February, 2013",12:01:00,02/10/13 12:01,708,25.72313,-79.25439,M
"Sunday, 10 February, 2013",13:08:00,02/10/13 13:08,708,25.7214,-79.25282,H
"Sunday, 10 February, 2013",13:13:00,02/10/13 13:13,708,25.71985,-79.25144,L
"Sunday, 10 February, 2013",21:38:00,02/10/13 21:38,708,25.73323,-79.2495,H
"Sunday, 10 February, 2013",21:41:00,02/10/13 21:41,708,25.73188,-79.25019,H
"Sunday, 10 February, 2013",21:46:00,02/10/13 21:46,708,25.73077,-79.24924,H
"Wednesday, 16 July, 2014",12:28:00,7/16/14 12:28,773,25.71133,-79.26965,H
"Wednesday, 16 July, 2014",12:33:00,7/16/14 12:33,773,25.7128,-79.26922,H
"Wednesday, 16 July, 2014",12:38:00,7/16/14 12:38,773,25.71647,-79.26993,H
"Wednesday, 16 July, 2014",12:43:00,7/16/14 12:43,773,25.71839,-79.2689,H
"Wednesday, 16 July, 2014",12:48:00,7/16/14 12:48,773,25.72074,-79.26791,M
"Wednesday, 16 July, 2014",12:53:00,7/16/14 12:53,773,25.72332,-79.2683,H
"Wednesday, 16 July, 2014",12:58:00,7/16/14 12:58,773,25.72592,-79.26745,H
"Wednesday, 16 July, 2014",13:03:00,7/16/14 13:03,773,25.72765,-79.26587,H
"Wednesday, 16 July, 2014",13:08:00,7/16/14 13:08,773,25.72785,-79.26276,H
"Wednesday, 24 July, 2013",11:57:00,7/24/13 11:57,85F,25.7308,-79.24857,M
"Wednesday, 24 July, 2013",12:02:00,7/24/13 12:02,85F,25.72954,-79.24963,L
"Wednesday, 24 July, 2013",12:07:00,7/24/13 12:07,85F,25.72829,-79.25042,L
"Wednesday, 24 July, 2013",12:12:00,7/24/13 12:12,85F,25.72707,-79.2505,L
"Wednesday, 24 July, 2013",12:17:00,7/24/13 12:17,85F,25.72627,-79.25176,L
"Wednesday, 24 July, 2013",12:22:00,7/24/13 12:22,85F,25.72741,-79.25184,L
"Wednesday, 24 July, 2013",12:27:00,7/24/13 12:27,85F,25.72823,-79.2515,L
"Wednesday, 24 July, 2013",12:32:00,7/24/13 12:32,85F,25.7291,-79.25088,L
"Wednesday, 24 July, 2013",12:37:00,7/24/13 12:37,85F,25.72782,-79.25098,L
"Wednesday, 24 July, 2013",12:42:00,7/24/13 12:42,85F,25.72652,-79.25107,L
"Wednesday, 24 July, 2013",12:47:00,7/24/13 12:47,85F,25.72404,-79.25185,L
"Wednesday, 24 July, 2013",12:52:00,7/24/13 12:52,85F,25.72614,-79.25041,L
"Wednesday, 24 July, 2013",12:59:00,7/24/13 12:59,85F,25.72406,-79.25095,L
"Wednesday, 24 July, 2013",13:04:00,7/24/13 13:04,85F,25.72305,-79.252,L
"Wednesday, 24 July, 2013",13:09:00,7/24/13 13:09,85F,25.72144,-79.25178,L
"Wednesday, 24 July, 2013",13:14:00,7/24/13 13:14,85F,25.72014,-79.25197,H
"Wednesday, 24 July, 2013",13:20:00,7/24/13 13:20,85F,25.71835,-79.25165,L
"Wednesday, 24 July, 2013",13:27:00,7/24/13 13:27,85F,25.7165,-79.25107,L
"Wednesday, 24 July, 2013",13:32:00,7/24/13 13:32,85F,25.71597,-79.24971,L
"Wednesday, 24 July, 2013",13:37:00,7/24/13 13:37,85F,25.71732,-79.24917,L
"Wednesday, 24 July, 2013",13:44:00,7/24/13 13:44,85F,25.71882,-79.24752,L
"Wednesday, 24 July, 2013",13:49:00,7/24/13 13:49,85F,25.71978,-79.24636,L
"Wednesday, 24 July, 2013",13:54:00,7/24/13 13:54,85F,25.72095,-79.22671,H
"Wednesday, 24 July, 2013",13:59:00,7/24/13 13:59,85F,25.72202,-79.24476,L
"Wednesday, 24 July, 2013",14:05:00,7/24/13 14:05,85F,25.72344,-79.24427,L
"Wednesday, 24 July, 2013",14:09:00,7/24/13 14:09,85F,25.72325,-79.24478,L
"Wednesday, 24 July, 2013",14:14:00,7/24/13 14:14,85F,25.72208,-79.24487,L
"Wednesday, 24 July, 2013",14:19:00,7/24/13 14:19,85F,25.72108,-79.24468,L
"Wednesday, 24 July, 2013",14:24:00,7/24/13 14:24,85F,25.71974,-79.24437,H
"Wednesday, 24 July, 2013",14:29:00,7/24/13 14:29,85F,25.71843,-79.24421,L
"Wednesday, 24 July, 2013",14:34:00,7/24/13 14:34,85F,25.71732,-79.24387,L
"Wednesday, 24 July, 2013",14:39:00,7/24/13 14:39,85F,25.71623,-79.24457,L
"Wednesday, 24 July, 2013",14:44:00,7/24/13 14:44,85F,25.71558,-79.24548,L
"Wednesday, 24 July, 2013",14:49:00,7/24/13 14:49,85F,25.71521,-79.24485,L
"Wednesday, 24 July, 2013",14:54:00,7/24/13 14:54,85F,25.71659,-79.24648,L
"Wednesday, 24 July, 2013",14:59:00,7/24/13 14:59,85F,25.71714,-79.247,L
"Wednesday, 24 July, 2013",15:04:00,7/24/13 15:04,85F,25.71675,-79.24775,L
"Wednesday, 24 July, 2013",15:09:00,7/24/13 15:09,85F,25.71546,-79.24816,L
"Thursday, 25 July, 2013",12:05:00,7/25/13 12:05,85F,25.73388,-79.24864,M
"Thursday, 25 July, 2013",12:09:00,7/25/13 12:09,85F,25.73464,-79.24953,M
"Thursday, 25 July, 2013",12:19:00,7/25/13 12:19,85F,25.73466,-79.25199,M
"Thursday, 25 July, 2013",12:24:00,7/25/13 12:24,85F,25.73414,-79.25253,M
"Thursday, 25 July, 2013",12:29:00,7/25/13 12:29,85F,25.73343,-79.25198,M
"Thursday, 25 July, 2013",12:35:00,7/25/13 12:35,85F,25.73367,-79.25027,L
"Thursday, 25 July, 2013",12:45:00,7/25/13 12:45,85F,25.73331,-79.24864,L
"Thursday, 25 July, 2013",12:50:00,7/25/13 12:50,85F,25.73292,-79.24993,L
"Thursday, 25 July, 2013",12:54:00,7/25/13 12:54,85F,25.73179,-79.25132,L
"Thursday, 25 July, 2013",13:01:00,7/25/13 13:01,85F,25.73081,-79.2518,L
"Thursday, 25 July, 2013",13:06:00,7/25/13 13:06,85F,25.72958,-79.25209,L
"Thursday, 25 July, 2013",13:11:00,7/25/13 13:11,85F,25.72831,-79.25261,L
"Thursday, 25 July, 2013",13:16:00,7/25/13 13:16,85F,25.72729,-79.25273,L
"Thursday, 25 July, 2013",13:21:00,7/25/13 13:21,85F,25.72658,-79.25292,L
"Thursday, 25 July, 2013",13:26:00,7/25/13 13:26,85F,25.7253,-79.25299,L
"Thursday, 25 July, 2013",13:31:00,7/25/13 13:31,85F,25.72434,-79.25223,L
"Thursday, 25 July, 2013",13:36:00,7/25/13 13:36,85F,25.72333,-79.25211,L
"Thursday, 25 July, 2013",13:41:00,7/25/13 13:41,85F,25.72211,-79.25154,L
"Thursday, 25 July, 2013",13:46:00,7/25/13 13:46,85F,25.7212,-79.25108,L
"Thursday, 25 July, 2013",13:51:00,7/25/13 13:51,85F,25.72149,-79.25035,L
"Thursday, 25 July, 2013",13:56:00,7/25/13 13:56,85F,25.72233,-79.2494,L
"Thursday, 25 July, 2013",14:01:00,7/25/13 14:01,85F,25.72296,-79.24804,L
"Thursday, 25 July, 2013",14:06:00,7/25/13 14:06,85F,25.72365,-79.24659,L
"Thursday, 25 July, 2013",14:15:00,7/25/13 14:15,85F,25.72175,-79.24552,L
"Thursday, 25 July, 2013",14:20:00,7/25/13 14:20,85F,25.72062,-79.24479,H
"Thursday, 25 July, 2013",14:25:00,7/25/13 14:25,85F,25.7209,-79.24371,L
"Thursday, 25 July, 2013",14:30:00,7/25/13 14:30,85F,25.72178,-79.24296,L
"Thursday, 25 July, 2013",14:35:00,7/25/13 14:35,85F,25.7226,-79.24271,L
"Thursday, 25 July, 2013",14:40:00,7/25/13 14:40,85F,25.72375,-79.24215,L
"Thursday, 25 July, 2013",14:45:00,7/25/13 14:45,85F,25.72441,-79.24203,L
"Thursday, 25 July, 2013",14:50:00,7/25/13 14:50,85F,25.72542,-79.24178,L
"Thursday, 25 July, 2013",14:55:00,7/25/13 14:55,85F,25.72659,-79.24105,L
"Thursday, 25 July, 2013",15:00:00,7/25/13 15:00,85F,25.72592,-79.24055,L
"Thursday, 25 July, 2013",15:26:00,7/25/13 15:26,85F,25.73239,-79.24107,L
"Thursday, 25 July, 2013",15:31:00,7/25/13 15:31,85F,25.73383,-79.24004,L
"Thursday, 25 July, 2013",15:35:00,7/25/13 15:35,85F,25.73461,-79.23823,L
"Thursday, 25 July, 2013",15:40:00,7/25/13 15:40,85F,25.73379,-79.23731,L
"Thursday, 25 July, 2013",15:45:00,7/25/13 15:45,85F,25.73196,-79.23633,L
"Thursday, 25 July, 2013",15:50:00,7/25/13 15:50,85F,25.7316,-79.23733,L
"Thursday, 25 July, 2013",15:55:00,7/25/13 15:55,85F,25.73077,-79.23802,L
"Thursday, 25 July, 2013",16:00:00,7/25/13 16:00,85F,25.73918,-79.23771,L
"Thursday, 25 July, 2013",16:05:00,7/25/13 16:05,85F,25.72811,-79.23764,L
"Thursday, 25 July, 2013",16:10:00,7/25/13 16:10,85F,25.72709,-79.23745,L
"Thursday, 25 July, 2013",16:15:00,7/25/13 16:15,85F,25.72595,-79.23729,L
"Thursday, 25 July, 2013",16:20:00,7/25/13 16:20,85F,25.72509,-79.23727,L
"Thursday, 25 July, 2013",16:25:00,7/25/13 16:25,85F,25.72645,-79.2385,L
"Thursday, 25 July, 2013",16:27:00,7/25/13 16:27,85F,25.7264,-79.2365,L
"Thursday, 25 July, 2013",16:30:00,7/25/13 16:30,85F,25.72551,-79.23855,L
"Thursday, 25 July, 2013",16:35:00,7/25/13 16:35,85F,25.72481,-79.23826,L
"Thursday, 25 July, 2013",16:40:00,7/25/13 16:40,85F,25.72594,-79.23794,L
"Thursday, 25 July, 2013",16:45:00,7/25/13 16:45,85F,25.72712,-79.23777,L
"Thursday, 25 July, 2013",16:50:00,7/25/13 16:50,85F,25.72842,-79.23676,L
"Thursday, 25 July, 2013",16:55:00,7/25/13 16:55,85F,25.72975,-79.236,L
"Thursday, 25 July, 2013",17:00:00,7/25/13 17:00,85F,25.73118,-79.23556,L
"Friday, 26 July, 2013",12:30:00,7/26/13 12:30,85F,25.73607,-79.24712,M
"Friday, 26 July, 2013",12:35:00,7/26/13 12:35,85F,25.73753,-79.24843,M
"Friday, 26 July, 2013",12:46:00,7/26/13 12:46,85F,25.73515,-79.24821,M
"Friday, 26 July, 2013",12:57:00,7/26/13 12:57,85F,25.73439,-79.25032,M
"Friday, 26 July, 2013",13:02:00,7/26/13 13:02,85F,25.73519,-79.25144,M
"Friday, 26 July, 2013",13:09:00,7/26/13 13:09,85F,25.73443,-79.25324,M
"Friday, 26 July, 2013",13:15:00,7/26/13 13:15,85F,25.73373,-79.25288,L
"Friday, 26 July, 2013",13:20:00,7/26/13 13:20,85F,25.73293,-79.25212,L
"Friday, 26 July, 2013",13:25:00,7/26/13 13:25,85F,25.73137,-79.25229,L
"Friday, 26 July, 2013",13:30:00,7/26/13 13:30,85F,25.73051,-79.25053,L
"Friday, 26 July, 2013",13:35:00,7/26/13 13:35,85F,25.72909,-79.25025,L
"Friday, 26 July, 2013",13:41:00,7/26/13 13:41,85F,25.72867,-79.25007,L
"Friday, 26 July, 2013",13:46:00,7/26/13 13:46,85F,25.72623,-79.24989,L
"Friday, 26 July, 2013",13:52:00,7/26/13 13:52,85F,25.72524,-79.24886,L
"Friday, 26 July, 2013",13:57:00,7/26/13 13:57,85F,25.72479,-79.24856,L
"Friday, 26 July, 2013",14:03:00,7/26/13 14:03,85F,25.72355,-79.24869,L
"Friday, 26 July, 2013",14:08:00,7/26/13 14:08,85F,25.72519,-79.24944,L
"Friday, 26 July, 2013",14:14:00,7/26/13 14:14,85F,25.72536,-79.24963,L
"Friday, 26 July, 2013",14:19:00,7/26/13 14:19,85F,25.72565,-79.2503,L
"Friday, 26 July, 2013",14:30:00,7/26/13 14:30,85F,25.72825,-79.24981,L
"Friday, 26 July, 2013",14:37:00,7/26/13 14:37,85F,25.72988,-79.24921,L
"Friday, 26 July, 2013",14:42:00,7/26/13 14:42,85F,25.73032,-79.24888,L
"Friday, 26 July, 2013",15:48:00,7/26/13 15:48,85F,25.73245,-79.24726,L
"Friday, 26 July, 2013",15:53:00,7/26/13 15:53,85F,25.73145,-79.24755,L
"Friday, 26 July, 2013",15:59:00,7/26/13 15:59,85F,25.73002,-79.24769,L
"Friday, 26 July, 2013",16:05:00,7/26/13 16:05,85F,25.72913,-79.24576,L
"Friday, 26 July, 2013",16:08:00,7/26/13 16:08,85F,25.7283,-79.24465,L
"Friday, 26 July, 2013",16:12:00,7/26/13 16:12,85F,25.72833,-79.24403,L
"Friday, 26 July, 2013",16:16:00,7/26/13 16:16,85F,25.72835,-79.24418,L
"Friday, 26 July, 2013",16:21:00,7/26/13 16:21,85F,25.72844,-79.24663,L
"Friday, 26 July, 2013",16:37:00,7/26/13 16:37,85F,25.72933,-79.24679,L
"Friday, 26 July, 2013",16:41:00,7/26/13 16:41,85F,25.72847,-79.22677,L
"Friday, 26 July, 2013",16:46:00,7/26/13 16:46,85F,25.7284,-79.24519,L
"Friday, 26 July, 2013",16:51:00,7/26/13 16:51,85F,25.72841,-79.24411,L
"Friday, 26 July, 2013",16:56:00,7/26/13 16:56,85F,25.72859,-79.24432,L
"Wednesday, 3 October, 2012",09:50:00,10/03/12 09:50,C25A,25.73793,-79.24606,M
"Wednesday, 3 October, 2012",09:55:00,10/03/12 09:55,C25A,25.73694,-79.24573,L
"Wednesday, 3 October, 2012",10:00:00,10/03/12 10:00,C25A,25.7372,-79.24615,H
"Wednesday, 3 October, 2012",10:10:00,10/03/12 10:10,C25A,25.73416,-79.24849,M
"Wednesday, 3 October, 2012",10:15:00,10/03/12 10:15,C25A,25.73305,-79.25111,H
"Wednesday, 3 October, 2012",10:20:00,10/03/12 10:20,C25A,25.73351,-79.24931,H
"Wednesday, 3 October, 2012",10:25:00,10/03/12 10:25,C25A,25.73506,-79.25042,M
"Wednesday, 3 October, 2012",12:30:00,10/03/12 12:30,C25A,25.73615,-79.2489,H
"Wednesday, 3 October, 2012",12:35:00,10/03/12 12:35,C25A,25.73636,-79.25005,M
"Wednesday, 3 October, 2012",12:40:00,10/03/12 12:40,C25A,25.73625,-79.25067,H
"Wednesday, 3 October, 2012",12:50:00,10/03/12 12:50,C25A,25.73585,-79.25197,H
"Wednesday, 3 October, 2012",13:05:00,10/03/12 13:05,C25A,25.73225,-79.25479,H
