"time","station","elasmo","sensor.value","sensor.unit","location","Agency","Species"
2017-03-04 04:00:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-04 04:02:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-05 18:18:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-05 18:22:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-05 18:24:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-05 18:26:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-05 18:27:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-05 18:31:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-05 18:34:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-05 18:37:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-05 22:53:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-05 23:00:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-05 23:06:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-06 07:14:00,124049,"23154",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-03-06 07:16:00,124049,"23154",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-03-06 13:07:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-06 13:16:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-06 13:18:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-06 13:20:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-06 13:22:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-06 13:28:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-06 13:31:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-06 14:05:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-06 14:06:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-06 14:08:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-06 14:11:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-06 14:21:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-06 21:07:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-06 21:08:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-06 22:43:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-06 22:45:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-06 22:48:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-06 22:50:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-06 22:52:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-06 22:54:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-06 22:56:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-06 22:58:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-06 23:00:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-09 04:43:00,109655,"16736",NA,"","south west south turtle","BBFSF.Bim","Galeocerdo cuvier"
2017-03-09 04:45:00,109655,"16736",NA,"","south west south turtle","BBFSF.Bim","Galeocerdo cuvier"
2017-03-10 23:27:00,126409,"16736",NA,"","west north west turtle","BBFSF.Bim","Galeocerdo cuvier"
2017-03-10 23:29:00,126409,"16736",NA,"","west north west turtle","BBFSF.Bim","Galeocerdo cuvier"
2017-03-11 20:59:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-11 21:01:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-11 21:03:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-11 21:06:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-11 21:09:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-11 21:11:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-11 21:14:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-11 21:16:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-11 21:19:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-11 21:24:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-11 23:36:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-11 23:38:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-11 23:41:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-11 23:43:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-11 23:44:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-11 23:46:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-11 23:48:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-11 23:50:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-11 23:52:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-11 23:54:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-11 23:56:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-11 23:59:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-15 21:09:00,109655,"16736",NA,"","south west south turtle","BBFSF.Bim","Galeocerdo cuvier"
2017-03-15 21:12:00,109655,"16736",NA,"","south west south turtle","BBFSF.Bim","Galeocerdo cuvier"
2017-03-15 21:27:00,109655,"16736",NA,"","south west south turtle","BBFSF.Bim","Galeocerdo cuvier"
2017-03-15 21:29:00,109655,"16736",NA,"","south west south turtle","BBFSF.Bim","Galeocerdo cuvier"
2017-03-16 00:50:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-16 00:51:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-16 00:55:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-16 00:57:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-16 00:59:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-16 01:01:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-16 01:05:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-16 01:08:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-16 01:10:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-16 01:11:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-16 01:13:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-16 01:15:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-16 01:22:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-16 06:10:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-16 06:12:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-16 06:16:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-16 06:18:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-16 06:23:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-16 06:39:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-16 23:37:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-16 23:39:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-16 23:41:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-16 23:43:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-16 23:45:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-16 23:47:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-16 23:50:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 06:53:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 06:55:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 06:59:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 07:00:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 07:27:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 07:31:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 07:33:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 07:35:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 07:38:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 15:29:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 15:32:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 16:07:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 16:09:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 16:11:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 16:13:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 16:15:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 16:18:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 16:24:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 18:40:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 19:01:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 19:07:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 19:09:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 19:11:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 19:13:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 19:15:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 19:18:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 19:20:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 19:23:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 19:25:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 19:27:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 19:30:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 19:32:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 19:35:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 19:37:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 19:39:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 19:42:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 19:47:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 19:49:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 19:51:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 19:54:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 19:56:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 19:59:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 20:03:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 23:46:00,126407,"16736",NA,"","west west turtle","BBFSF.Bim","Galeocerdo cuvier"
2017-03-17 23:50:00,126407,"16736",NA,"","west west turtle","BBFSF.Bim","Galeocerdo cuvier"
2017-03-18 00:25:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-18 00:28:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-18 15:40:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-18 15:46:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-18 15:57:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-18 15:59:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-18 16:33:00,124084,"23154",NA,"","north rock","BBFSF.Bim","Galeocerdo cuvier"
2017-03-18 16:35:00,124084,"23154",NA,"","north rock","BBFSF.Bim","Galeocerdo cuvier"
2017-03-18 19:34:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-18 19:36:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-18 19:44:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-18 19:46:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-18 19:48:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-18 19:50:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-18 19:52:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-18 19:54:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-18 19:56:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-18 19:58:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-18 20:00:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-18 20:02:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-18 20:04:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-18 20:07:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-18 20:09:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-18 20:11:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-18 20:13:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-18 20:15:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-18 20:17:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-18 20:24:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-18 20:26:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-19 13:00:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-19 13:02:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-19 13:03:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-19 13:05:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-19 13:07:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-19 13:09:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-19 13:11:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-19 13:13:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-19 13:15:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-19 13:17:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-19 13:19:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-19 13:21:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-19 13:23:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-19 16:25:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-19 16:28:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-19 17:26:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-20 07:44:00,126409,"16736",NA,"","west north west turtle","BBFSF.Bim","Galeocerdo cuvier"
2017-03-20 07:46:00,126409,"16736",NA,"","west north west turtle","BBFSF.Bim","Galeocerdo cuvier"
2017-03-21 12:25:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-21 12:26:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-21 12:31:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-21 12:33:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-21 12:39:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-21 12:40:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-21 12:42:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-21 12:44:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-21 12:46:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-21 12:50:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-21 12:56:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-21 13:04:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-21 23:24:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-21 23:26:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-21 23:30:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-25 02:59:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-25 03:01:00,125907,"17542",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-26 16:18:00,124084,"23154",NA,"","north rock","BBFSF.Bim","Galeocerdo cuvier"
2017-03-26 16:21:00,124084,"23154",NA,"","north rock","BBFSF.Bim","Galeocerdo cuvier"
2017-03-26 19:54:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-26 19:56:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-26 19:58:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-26 20:00:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-26 20:02:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-26 20:05:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-26 20:07:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-26 20:13:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-26 21:08:00,124084,"23154",NA,"","north rock","BBFSF.Bim","Galeocerdo cuvier"
2017-03-26 21:10:00,124084,"23154",NA,"","north rock","BBFSF.Bim","Galeocerdo cuvier"
2017-03-27 11:32:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-27 11:34:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-27 11:38:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-27 11:40:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-27 11:41:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-27 11:43:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-27 11:47:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-27 15:17:00,124049,"23154",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-03-27 15:19:00,124049,"23154",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-03-27 15:21:00,124049,"23154",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-03-27 15:22:00,124049,"23154",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-03-28 19:12:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-28 19:14:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-28 19:16:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-28 19:23:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-28 19:25:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-28 19:27:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-28 19:29:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-31 17:49:00,104673,"19692",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-31 17:51:00,104673,"19692",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-31 17:54:00,104673,"19692",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-31 17:56:00,104673,"19692",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-03-31 17:58:00,104673,"19692",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-04-01 00:42:00,124097,"19692",NA,"","grate west","BBFSF.Bim","Galeocerdo cuvier"
2017-04-01 00:53:00,124097,"19692",NA,"","grate west","BBFSF.Bim","Galeocerdo cuvier"
2017-04-01 01:06:00,124097,"19692",NA,"","grate west","BBFSF.Bim","Galeocerdo cuvier"
2017-04-01 01:30:00,129748,"19692",NA,"","west round rock","BBFSF.Bim","Galeocerdo cuvier"
2017-04-01 01:33:00,129748,"19692",NA,"","west round rock","BBFSF.Bim","Galeocerdo cuvier"
2017-04-01 01:35:00,129748,"19692",NA,"","west round rock","BBFSF.Bim","Galeocerdo cuvier"
2017-04-01 01:37:00,129748,"19692",NA,"","west round rock","BBFSF.Bim","Galeocerdo cuvier"
2017-04-01 02:32:00,126407,"19692",NA,"","west west turtle","BBFSF.Bim","Galeocerdo cuvier"
2017-04-01 02:33:00,126407,"19692",NA,"","west west turtle","BBFSF.Bim","Galeocerdo cuvier"
2017-04-03 04:54:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-04-03 04:58:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-04-03 07:33:00,129748,"19692",NA,"","west round rock","BBFSF.Bim","Galeocerdo cuvier"
2017-04-03 07:35:00,129748,"19692",NA,"","west round rock","BBFSF.Bim","Galeocerdo cuvier"
2017-04-03 07:37:00,129748,"19692",NA,"","west round rock","BBFSF.Bim","Galeocerdo cuvier"
2017-04-03 23:48:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-04-03 23:53:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-04-03 23:54:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-04-03 23:57:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-04-03 23:58:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-04-04 00:00:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-04-04 00:01:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-04-04 00:03:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-04-04 22:19:00,124097,"19692",NA,"","grate west","BBFSF.Bim","Galeocerdo cuvier"
2017-04-04 22:21:00,124097,"19692",NA,"","grate west","BBFSF.Bim","Galeocerdo cuvier"
2017-04-04 22:46:00,129748,"19692",NA,"","west round rock","BBFSF.Bim","Galeocerdo cuvier"
2017-04-04 22:48:00,129748,"19692",NA,"","west round rock","BBFSF.Bim","Galeocerdo cuvier"
2017-04-04 22:50:00,129748,"19692",NA,"","west round rock","BBFSF.Bim","Galeocerdo cuvier"
2017-04-04 23:08:00,127608,"19692",NA,"","south bimini 1","BBFSF.Bim","Galeocerdo cuvier"
2017-04-04 23:10:00,127608,"19692",NA,"","south bimini 1","BBFSF.Bim","Galeocerdo cuvier"
